simId,facilityCost,dataCost,knowledgeCost,measuringCost,nNcProsumers,totalut,endures,startroles,endroles,facilityTransfers,facilityInvoices,equity
505,1,0.5,0.2,0.0,0,152.66600000000088,1,23,18,816.6000000000171,214.49999999999994,0.12554364394725748
506,1,0.5,0.2,0.1,0,-179.54599999999985,1,23,13,259.99999999999807,67.5,1.3712192382234218
507,1,0.5,0.3,0.0,0,662.0140000000022,1,23,23,1477.5999999999406,313.20000000000016,0.4907825509622795
508,1,0.5,0.3,0.1,0,255.85399999999981,1,23,22,1338.7999999999583,284.0000000000002,0.28530763881202104
509,1,0.5,0.4,0.0,0,964.1839999999994,1,23,23,1915.200000000084,352.8000000000002,0.5722139700158012
510,1,0.5,0.4,0.1,0,748.566000000002,1,23,23,1901.9000000000826,350.2999999999999,0.5577796561658097
511,1,0.5,0.5,0.0,0,1228.5020000000002,1,23,23,2346.800000000004,391.80000000000007,0.5944840291655475
512,1,0.5,0.5,0.1,0,1045.5099999999989,1,23,23,2346.800000000004,391.80000000000007,0.5932340206488562
513,1,0.5,0.6,0.0,0,1276.4859999999926,1,23,23,2576.9999999998645,397.0,0.8096342310935138
514,1,0.5,0.6,0.1,0,1061.1999999999935,1,23,23,2557.3999999998678,394.2,0.7593071270584419
515,1,0.5,0.7,0.0,0,1259.6199999999812,1,23,23,2752.799999999894,394.1,0.18051919904631786
516,1,0.5,0.7,0.1,0,1057.959999999986,1,23,23,2727.999999999901,391.0,0.03817063439066237
517,1,0.5,0.8,0.0,0,1289.1400000000172,1,23,23,2926.399999999986,391.6,-0.39019787882006707
518,1,0.5,0.8,0.1,0,1072.5200000000164,1,23,23,2884.9999999999864,387.0,-0.6007557720669909
519,1,0.5,1.0,0.0,0,1258.2400000000046,1,23,23,3229.9999999998986,384.0,-1.517703040950233
520,1,0.5,1.0,0.1,0,336.1839999999999,1,23,18,2266.2999999999884,294.29999999999995,0.12339860797290236
521,0,0.0,0.0,0.1,0,-69.1199999999999,0,23,0,199.45454545454794,248.0,-0.6626420729621045
522,0,0.0,0.1,0.1,0,1095.4799999999932,1,23,23,597.000000000021,400.0,0.7504662336473067
523,0,0.0,0.2,0.1,0,-233.00199999999992,0,23,0,183.66547107438168,192.0,1.0665508829665917
524,0,0.0,0.3,0.1,0,-235.9399999999998,0,23,0,193.50458302028667,190.0,1.075954435046731
525,0,0.0,0.4,0.1,0,-236.25999999999996,0,23,0,199.06811419985104,188.0,1.0789209193324627
526,0,0.0,0.5,0.1,0,-239.43999999999977,0,23,0,207.59786626596662,190.0,1.0832428206014306
527,0,0.0,0.6,0.1,0,-238.27999999999975,0,23,0,210.62464312547115,188.0,1.0838605179003014
528,0,0.0,0.7,0.1,0,-239.25999999999985,0,23,0,209.65935386927248,188.0,1.0837523278526202
529,0,0.0,0.8,0.1,0,-241.29999999999984,0,23,0,221.681667918859,190.0,1.0881324895335578
530,0,0.0,1.0,0.1,0,-241.65999999999985,0,23,0,222.36894064613168,190.0,1.0881324895335578
531,0,0.02,0.0,0.1,0,-167.68999999999994,0,23,0,150.8018181818191,200.0,1.2814729063251766
532,0,0.02,0.1,0.1,0,1083.1399999999942,1,23,23,636.6000000000163,400.0,0.9013248552907764
533,0,0.02,0.2,0.1,0,-227.62,0,23,0,187.34710743801782,188.0,1.0543709781330404
534,0,0.02,0.3,0.1,0,-231.57999999999976,0,23,0,196.39983471074507,186.0,1.0628465276311065
535,0,0.02,0.4,0.1,0,-232.51999999999998,0,23,0,200.36285499624435,184.0,1.0681239030216811
536,0,0.02,0.5,0.1,0,-233.26,0,23,0,206.67968444778495,184.0,1.0712065319282669
537,0,0.02,0.6,0.1,0,-234.63999999999987,0,23,0,210.69604808414874,184.0,1.0732326185966155
538,0,0.02,0.7,0.1,0,-235.35999999999993,0,23,0,209.16150262960306,184.0,1.0732326185966155
539,0,0.02,0.8,0.1,0,-237.23999999999992,0,23,0,221.72877535687553,186.0,1.0768432619183657
540,0,0.02,1.0,0.1,0,-235.64000000000001,0,23,0,222.71422990233015,184.0,1.0752340719924005
541,0,0.04,0.0,0.1,0,-188.2599999999999,0,23,0,151.30743801652952,198.0,1.1040837760994953
542,0,0.04,0.1,0.1,0,1064.2600000000016,1,23,23,676.2000000000108,400.0,0.9441840596762341
543,0,0.04,0.2,0.1,0,-225.70000000000005,0,23,0,192.16165289256318,188.0,1.0472056986061613
544,0,0.04,0.3,0.1,0,-227.87999999999985,0,23,0,198.07256198347244,182.0,1.0542589136666611
545,0,0.04,0.4,0.1,0,-228.71999999999989,0,23,0,202.92165289256351,180.0,1.0568499354637013
546,0,0.04,0.5,0.1,0,-229.37999999999982,0,23,0,208.956198347109,180.0,1.0585818431806306
547,0,0.04,0.6,0.1,0,-230.49999999999977,0,23,0,210.94748309541896,180.0,1.0617717644204352
548,0,0.04,0.7,0.1,0,-231.3599999999999,0,23,0,209.79591284748517,180.0,1.0617717644204352
549,0,0.04,0.8,0.1,0,-231.25999999999982,0,23,0,221.84497370398293,180.0,1.0633813704257085
550,0,0.04,1.0,0.1,0,-231.53999999999985,0,23,0,221.23406461307476,180.0,1.0649758390704305
551,0,0.06,0.0,0.1,0,-210.93999999999986,0,23,0,152.50743801652905,198.0,1.014877209082205
552,0,0.06,0.1,0.1,0,1065.4400000000041,1,23,23,715.8000000000196,400.0,0.7814088297739377
553,0,0.06,0.2,0.1,0,-221.91999999999985,0,23,0,197.38181818181957,188.0,1.0393236249267344
554,0,0.06,0.3,0.1,0,-223.87999999999988,0,23,0,204.228925619836,180.0,1.0456614720118595
555,0,0.06,0.4,0.1,0,-226.2799999999998,0,23,0,204.6780165289274,178.0,1.0482817716691464
556,0,0.06,0.5,0.1,0,-225.8399999999998,0,23,0,210.42347107438127,176.0,1.0506377795255717
557,0,0.06,0.6,0.1,0,-226.53999999999974,0,23,0,212.81619834710918,176.0,1.0515475398968683
558,0,0.06,0.7,0.1,0,-227.2599999999998,0,23,0,211.71074380165456,176.0,1.051028654202215
559,0,0.06,0.8,0.1,0,-227.2199999999998,0,23,0,220.6246581517667,176.0,1.0540536428525393
560,0,0.06,1.0,0.1,0,-227.73999999999967,0,23,0,221.5234710743821,176.0,1.052922415387115
561,0,0.08,0.0,0.1,0,-215.77399999999983,0,23,0,150.22743801652888,192.0,1.0179151872923187
562,0,0.08,0.1,0.1,0,1087.1199999999976,1,23,23,755.400000000009,400.0,0.618909990560766
563,0,0.08,0.2,0.1,0,-213.094,0,23,0,246.20363636363783,214.0,1.2129693732138063
564,0,0.08,0.3,0.1,0,-222.75999999999976,0,23,0,209.18892561983523,180.0,1.0404042538074811
565,0,0.08,0.4,0.1,0,-223.39999999999978,0,23,0,213.1652892561999,176.0,1.0417977312170874
566,0,0.08,0.5,0.1,0,-223.61999999999972,0,23,0,212.3852892561997,174.0,1.0417977312170874
567,0,0.08,0.6,0.1,0,-222.63999999999976,0,23,0,214.2052892561999,172.0,1.0424008649478338
568,0,0.08,0.7,0.1,0,-224.6199999999999,0,23,0,219.68528925619967,174.0,1.0440263557777265
569,0,0.08,0.8,0.1,0,-223.29999999999967,0,23,0,222.4652892561999,172.0,1.0436011010720183
570,0,0.08,1.0,0.1,0,-223.7599999999998,0,23,0,222.7107438016546,172.0,1.044250490248993
571,0,0.1,0.0,0.1,0,-216.21999999999986,0,23,0,149.10743801652865,188.0,1.022281855768926
572,0,0.1,0.1,0.1,0,832.3100000000009,1,23,23,764.7000000000178,400.0,0.5743442248592436
573,0,0.1,0.2,0.1,0,1083.7999999999922,1,23,23,994.0000000000172,400.0,0.7352341233087913
574,0,0.1,0.3,0.1,0,-224.29999999999984,0,23,0,210.7434710743807,182.0,1.0439457091594178
575,0,0.1,0.4,0.1,0,-225.64,0,23,0,211.61504132231514,178.0,1.0489094694401369
576,0,0.1,0.5,0.1,0,-224.65999999999994,0,23,0,218.40710743801736,176.0,1.0457092883443249
577,0,0.1,0.6,0.1,0,-226.55999999999992,0,23,0,212.54595041322418,176.0,1.0517387552157542
578,0,0.1,0.7,0.1,0,-226.83999999999997,0,23,0,210.27801652892657,176.0,1.052354042563024
579,0,0.1,0.8,0.1,0,-223.05999999999983,0,23,0,223.20710743801712,172.0,1.0414354043268839
580,0,0.1,1.0,0.1,0,-223.47999999999985,0,23,0,223.62710743801773,172.0,1.0414354043268839
581,0,0.12,0.0,0.1,0,-258.55199999999974,0,23,0,150.6680991735533,186.0,1.1256459929547533
582,0,0.12,0.1,0.1,0,587.7879999999972,1,23,23,764.0400000000185,400.0,0.5648217659554344
583,0,0.12,0.2,0.1,0,1084.979999999999,1,23,23,1033.6000000000056,400.0,0.8951650032317333
584,0,0.12,0.3,0.1,0,-260.95999999999975,0,23,0,219.00000000000094,182.0,1.1298301329065978
585,0,0.12,0.4,0.1,0,-262.1199999999999,0,23,0,216.42909090909174,178.0,1.130300047247162
586,0,0.12,0.5,0.1,0,-261.15999999999985,0,23,0,213.06909090909187,176.0,1.1299117519769974
587,0,0.12,0.6,0.1,0,-262.6799999999998,0,23,0,215.8836363636374,176.0,1.1311779455557536
588,0,0.12,0.7,0.1,0,-262.2599999999999,0,23,0,227.16909090909175,176.0,1.131625965500433
589,0,0.12,0.8,0.1,0,-263.0999999999998,0,23,0,224.05454545454617,176.0,1.131551265887827
590,0,0.12,1.0,0.1,0,-263.6999999999998,0,23,0,224.60909090909203,176.0,1.131625965500433
591,0,0.14,0.0,0.1,0,-258.4199999999997,0,23,0,150.3371900826443,184.0,1.1251904267910244
592,0,0.14,0.1,0.1,0,418.7459999999995,1,23,23,765.2800000000154,400.0,0.5361149996870391
593,0,0.14,0.2,0.1,0,1063.0999999999988,1,23,23,1071.2000000000091,400.0,0.9521861752062992
594,0,0.14,0.3,0.1,0,-260.81999999999977,0,23,0,220.76000000000087,182.0,1.128885087589195
595,0,0.14,0.4,0.1,0,-262.51999999999987,0,23,0,215.33454545454688,178.0,1.1300867412699187
596,0,0.14,0.5,0.1,0,-263.4799999999998,0,23,0,223.63454545454695,178.0,1.1312481709402387
597,0,0.14,0.6,0.1,0,-261.71999999999974,0,23,0,227.51272727272868,176.0,1.130121721977812
598,0,0.14,0.7,0.1,0,-262.61999999999983,0,23,0,228.08727272727418,176.0,1.1307252546366804
599,0,0.14,0.8,0.1,0,-263.0999999999998,0,23,0,224.18727272727344,176.0,1.1313453752948943
600,0,0.14,1.0,0.1,0,-263.5199999999998,0,23,0,224.6290909090921,176.0,1.1313278993098435
601,0,0.16,0.0,0.1,0,-261.0899999999997,0,23,0,150.3371900826443,184.0,1.1273393171868191
602,0,0.16,0.1,0.1,0,-186.18799999999996,0,23,0,315.2199999999979,254.0,1.50005519344767
603,0,0.16,0.2,0.1,0,1061.4099999999914,1,23,23,1110.8000000000054,400.0,0.7903051943428862
604,0,0.16,0.3,0.1,0,-262.93999999999966,0,23,0,234.08000000000152,186.0,1.1301693378581978
605,0,0.16,0.4,0.1,0,-261.1199999999997,0,23,0,222.387272727274,178.0,1.1293150098073192
606,0,0.16,0.5,0.1,0,-260.57999999999964,0,23,0,223.19818181818312,176.0,1.128705950968436
607,0,0.16,0.6,0.1,0,-261.8199999999997,0,23,0,227.8290909090917,176.0,1.1297639220129632
608,0,0.16,0.7,0.1,0,-262.35999999999973,0,23,0,228.27636363636498,176.0,1.1298997177647734
609,0,0.16,0.8,0.1,0,-260.19999999999965,0,23,0,223.9854545454554,174.0,1.1283948601028932
610,0,0.16,1.0,0.1,0,-260.63999999999965,0,23,0,224.05454545454688,174.0,1.1290387941088027
611,0,0.18,0.0,0.1,0,-259.39199999999965,0,23,0,149.67173553718948,182.0,1.1261095982894807
612,0,0.18,0.1,0.1,0,-216.35799999999983,0,23,0,233.87999999999948,206.0,1.0876174336581637
613,0,0.18,0.2,0.1,0,1078.2999999999977,1,23,23,1150.4000000000092,400.0,0.6269809985079078
614,0,0.18,0.3,0.1,0,-260.81999999999954,0,23,0,243.300000000002,188.0,1.1281757013386138
615,0,0.18,0.4,0.1,0,-262.49999999999983,0,23,0,230.61454545454728,180.0,1.129583105918621
616,0,0.18,0.5,0.1,0,-260.8399999999997,0,23,0,223.33272727272856,176.0,1.1289504456529658
617,0,0.18,0.6,0.1,0,-261.3799999999997,0,23,0,227.6890909090926,176.0,1.1292865779709074
618,0,0.18,0.7,0.1,0,-262.6199999999998,0,23,0,228.55636363636526,176.0,1.1298659916694977
619,0,0.18,0.8,0.1,0,-260.1599999999997,0,23,0,223.91636363636528,174.0,1.1284511338786858
620,0,0.18,1.0,0.1,0,-260.5999999999997,0,23,0,224.09636363636542,174.0,1.128929724272006
621,0,0.2,0.0,0.1,0,-260.1399999999997,0,23,0,150.17355371900766,182.0,1.1264173936407635
622,0,0.2,0.1,0.1,0,-226.7159999999998,0,23,0,230.79999999999902,204.0,1.1446599453428232
623,0,0.2,0.2,0.1,0,963.4800000000018,1,23,23,1160.8000000000443,400.0,0.5817392651659832
624,0,0.2,0.3,0.1,0,906.3799999999978,1,23,22,1335.3000000000104,400.0,0.6208551596910941
625,0,0.2,0.4,0.1,0,-261.5999999999997,0,23,0,232.38181818182036,180.0,1.1286223137628881
626,0,0.2,0.5,0.1,0,-262.4599999999997,0,23,0,232.85090909091036,178.0,1.129142880692462
627,0,0.2,0.6,0.1,0,-261.23999999999955,0,23,0,227.79818181818362,176.0,1.1288053467834596
628,0,0.2,0.7,0.1,0,-262.57999999999976,0,23,0,228.77454545454725,176.0,1.1294711397266526
629,0,0.2,0.8,0.1,0,-260.1799999999996,0,23,0,224.46363636363793,174.0,1.127705296806707
630,0,0.2,1.0,0.1,0,-260.73999999999967,0,23,0,224.54181818181982,174.0,1.1283671259695132
631,0,0.22,0.0,0.1,0,-260.35799999999966,0,23,0,150.96809917355273,182.0,1.1266202284859175
632,0,0.22,0.1,0.1,0,-242.92599999999982,0,23,0,222.47999999999945,202.0,1.1836676311553402
633,0,0.22,0.2,0.1,0,803.9139999999991,1,23,23,1160.960000000058,400.0,0.563958629052056
634,0,0.22,0.3,0.1,0,1077.639999999994,1,23,23,1428.5999999999542,400.0,0.8833556700655639
635,0,0.22,0.4,0.1,0,-262.7799999999998,0,23,0,239.60000000000227,182.0,1.129592960887932
636,0,0.22,0.5,0.1,0,-259.2199999999997,0,23,0,233.28181818182014,176.0,1.1266516771893107
637,0,0.22,0.6,0.1,0,-261.93999999999966,0,23,0,228.86000000000175,176.0,1.1289397203252334
638,0,0.22,0.7,0.1,0,-262.33999999999975,0,23,0,229.26000000000215,176.0,1.1289397203252334
639,0,0.22,0.8,0.1,0,-260.1599999999996,0,23,0,224.86363636363853,174.0,1.1275658673449982
640,0,0.22,1.0,0.1,0,-260.43999999999966,0,23,0,224.95272727272953,174.0,1.1278924029080863
641,0,0.24,0.0,0.1,0,-258.49199999999973,0,23,0,150.1771900826438,180.0,1.1252350621921219
642,0,0.24,0.1,0.1,0,-255.4039999999998,0,23,0,215.59999999999928,202.0,1.1560439502380344
643,0,0.24,0.2,0.1,0,687.2359999999998,1,23,23,1160.4800000000466,400.0,0.5283641903117957
644,0,0.24,0.3,0.1,0,1076.5399999999938,1,23,23,1468.199999999955,400.0,0.9522713219805131
645,0,0.24,0.4,0.1,0,-260.45999999999964,0,23,0,239.81090909091142,180.0,1.1275434514546845
646,0,0.24,0.5,0.1,0,-262.5599999999996,0,23,0,234.20727272727504,178.0,1.1292272101924148
647,0,0.24,0.6,0.1,0,-261.75999999999954,0,23,0,229.36000000000203,176.0,1.1281757013386138
648,0,0.24,0.7,0.1,0,-259.5599999999996,0,23,0,228.89454545454788,174.0,1.126891912235202
649,0,0.24,0.8,0.1,0,-260.15999999999957,0,23,0,225.0400000000021,174.0,1.1278711827688128
650,0,0.24,1.0,0.1,0,-260.6399999999996,0,23,0,225.52000000000223,174.0,1.1278711827688128
651,0,0.26,0.0,0.1,0,-259.0119999999997,0,23,0,150.76264462809786,180.0,1.1254221608545358
652,0,0.26,0.1,0.1,0,-262.51199999999983,0,23,0,206.22000000000074,198.0,1.1379603780398466
653,0,0.26,0.2,0.1,0,403.18800000000033,1,23,22,1094.940000000037,400.0,0.3494915387153765
654,0,0.26,0.3,0.1,0,1068.0400000000009,1,23,23,1509.7999999999506,400.0,0.7956980291903896
655,0,0.26,0.4,0.1,0,-261.5599999999997,0,23,0,255.57090909091136,184.0,1.1279762172174277
656,0,0.26,0.5,0.1,0,-261.6199999999997,0,23,0,238.58727272727486,178.0,1.1281393428152695
657,0,0.26,0.6,0.1,0,-260.1799999999996,0,23,0,240.20909090909268,176.0,1.127271600486166
658,0,0.26,0.7,0.1,0,-259.6599999999997,0,23,0,229.38000000000218,174.0,1.1270075609919539
659,0,0.26,0.8,0.1,0,-259.9799999999997,0,23,0,226.07636363636553,174.0,1.1266067752024331
660,0,0.26,1.0,0.1,0,-260.69999999999965,0,23,0,226.12727272727523,174.0,1.1277831618675815
661,0,0.28,0.0,0.1,0,-259.9439999999996,0,23,0,150.67900826446174,180.0,1.1258212437771191
662,0,0.28,0.1,0.1,0,-263.16799999999984,0,23,0,200.67490909090927,194.0,1.1391579341424425
663,0,0.28,0.2,0.1,0,-100.77999999999942,0,23,0,648.5999999999946,338.0,-30.176193705076837
664,0,0.28,0.3,0.1,0,1065.900000000001,1,23,23,1547.3999999999512,400.0,0.6351674140372999
665,0,0.28,0.4,0.1,0,-260.6399999999997,0,23,0,270.01090909091175,186.0,1.1276212189152668
666,0,0.28,0.5,0.1,0,-260.8599999999996,0,23,0,244.5854545454568,178.0,1.127675652906335
667,0,0.28,0.6,0.1,0,-260.81999999999954,0,23,0,241.50000000000227,176.0,1.1271921578419677
668,0,0.28,0.7,0.1,0,-259.57999999999964,0,23,0,229.71272727272955,174.0,1.1271141145514525
669,0,0.28,0.8,0.1,0,-260.0399999999996,0,23,0,231.00000000000173,174.0,1.1272194041991728
670,0,0.28,1.0,0.1,0,-260.6999999999996,0,23,0,227.31454545454798,174.0,1.1267485867475895
671,0,0.3,0.0,0.1,0,-260.28599999999966,0,23,0,151.0553719008253,180.0,1.126052379766159
672,0,0.3,0.1,0.1,0,-262.9779999999998,0,23,0,197.7609090909096,192.0,1.1421093177972097
673,0,0.3,0.2,0.1,0,-173.09999999999974,0,23,0,465.8999999999951,270.0,1.8507880026367665
674,0,0.3,0.3,0.1,0,999.0080000000014,1,23,23,1558.4999999999745,400.0,0.5822744726867133
675,0,0.3,0.4,0.1,0,-202.21999999999977,0,23,0,546.0999999999959,264.0,1.480190865353335
676,0,0.3,0.5,0.1,0,-260.8399999999997,0,23,0,255.98181818182,180.0,1.127550263413413
677,0,0.3,0.6,0.1,0,-260.5999999999996,0,23,0,241.6000000000015,176.0,1.1273707724822066
678,0,0.3,0.7,0.1,0,-261.41999999999973,0,23,0,244.07272727272962,176.0,1.127833585078288
679,0,0.3,0.8,0.1,0,-259.6599999999996,0,23,0,241.84000000000128,174.0,1.1270494768671933
680,0,0.3,1.0,0.1,0,-260.69999999999965,0,23,0,227.6490909090934,174.0,1.1265077731208955
681,0,0.32,0.0,0.1,0,-260.4199999999997,0,23,0,152.01791134485194,180.0,1.1261462585384912
682,0,0.32,0.1,0.1,0,-263.5159999999998,0,23,0,195.5569090909099,190.0,1.1329442194694772
683,0,0.32,0.2,0.1,0,-221.83799999999974,0,23,0,313.63999999999845,210.0,1.2762702408745008
684,0,0.32,0.3,0.1,0,885.9319999999984,1,23,23,1557.7999999999738,400.0,0.5656064291629741
685,0,0.32,0.4,0.1,0,1095.4199999999955,1,23,23,1825.6000000000984,400.0,0.8859901435420717
686,0,0.32,0.5,0.1,0,-261.3599999999997,0,23,0,268.0109090909111,182.0,1.1274291060160773
687,0,0.32,0.6,0.1,0,-261.75999999999954,0,23,0,265.090909090911,180.0,1.1281757013386138
688,0,0.32,0.7,0.1,0,-261.1399999999997,0,23,0,244.57272727272937,176.0,1.1271258268348918
689,0,0.32,0.8,0.1,0,-259.4399999999996,0,23,0,242.3145454545471,174.0,1.126490820151323
690,0,0.32,1.0,0.1,0,-259.9199999999997,0,23,0,264.83818181818344,176.0,1.1265623163957985
691,0,0.34,0.0,0.1,0,-260.7519999999997,0,23,0,152.26981217129838,180.0,1.1264310418729269
692,0,0.34,0.1,0.1,0,-262.5159999999997,0,23,0,192.86472727272798,188.0,1.136694728168976
693,0,0.34,0.2,0.1,0,-228.39199999999977,0,23,0,310.1999999999999,210.0,1.3041701307599123
694,0,0.34,0.3,0.1,0,800.6260000000049,1,23,23,1559.0999999999553,400.0,0.5714120430541965
695,0,0.34,0.4,0.1,0,1063.74,1,23,23,1865.200000000103,400.0,0.9669697091688692
696,0,0.34,0.5,0.1,0,-263.4419999999997,0,23,0,295.98000000000104,190.0,1.1314319361754541
697,0,0.34,0.6,0.1,0,-262.05599999999964,0,23,0,263.8836363636377,180.0,1.1287575725289052
698,0,0.34,0.7,0.1,0,-259.15999999999974,0,23,0,270.9127272727292,178.0,1.1264776804963021
699,0,0.34,0.8,0.1,0,-260.0399999999996,0,23,0,269.8945454545475,178.0,1.126814310023736
700,0,0.34,1.0,0.1,0,-259.75999999999965,0,23,0,265.36000000000206,176.0,1.1264173936407635
701,0,0.36,0.0,0.1,0,-258.16199999999975,0,23,0,151.43774605559616,178.0,1.1248436913898612
702,0,0.36,0.1,0.1,0,-261.91199999999975,0,23,0,191.26581818181867,186.0,1.1400845276165907
703,0,0.36,0.2,0.1,0,-239.93999999999983,0,23,0,281.53727272727247,200.0,1.3065174420347128
704,0,0.36,0.3,0.1,0,739.2140000000029,1,23,23,1559.2799999999388,400.0,0.5588677172501393
705,0,0.36,0.4,0.1,0,1064.1399999999921,1,23,23,1904.8000000000939,400.0,0.8048335917295185
706,0,0.36,0.5,0.1,0,-260.2959999999996,0,23,0,294.5400000000018,186.0,1.127694690373778
707,0,0.36,0.6,0.1,0,-260.09999999999957,0,23,0,278.21090909091095,180.0,1.1267933082391317
708,0,0.36,0.7,0.1,0,-259.5399999999997,0,23,0,271.5727272727289,178.0,1.1264766376864839
709,0,0.36,0.8,0.1,0,-260.7199999999996,0,23,0,272.8909090909111,178.0,1.1269992352537184
710,0,0.36,1.0,0.1,0,-260.67999999999967,0,23,0,266.4254545454563,176.0,1.1265144559336202
711,0,0.38,0.0,0.1,0,-258.53999999999974,0,23,0,151.52171299774454,178.0,1.1249199367963234
712,0,0.38,0.1,0.1,0,-262.7099999999998,0,23,0,191.29872727272766,186.0,1.1366589061358505
713,0,0.38,0.2,0.1,0,-247.06399999999974,0,23,0,276.90000000000066,200.0,1.2193742019019524
714,0,0.38,0.3,0.1,0,655.1760000000027,1,23,23,1558.439999999949,400.0,0.5401423389613087
715,0,0.38,0.4,0.1,0,1066.8199999999931,1,23,23,1944.400000000099,400.0,0.6426250779687983
716,0,0.38,0.5,0.1,0,1070.0999999999963,1,23,23,2117.400000000024,400.0,0.6507060875793131
717,0,0.38,0.6,0.1,0,-260.7599999999996,0,23,0,278.45090909091084,180.0,1.1271838909480099
718,0,0.38,0.7,0.1,0,-261.22999999999973,0,23,0,276.39363636363805,180.0,1.1296173102442184
719,0,0.38,0.8,0.1,0,-258.71999999999963,0,23,0,273.68314049587,176.0,1.1258989934594683
720,0,0.38,1.0,0.1,0,-260.4999999999997,0,23,0,267.37619834710995,176.0,1.1264997709504514
721,0,0.4,0.0,0.1,0,-258.51999999999975,0,23,0,152.3613824192323,178.0,1.1248785978203975
722,0,0.4,0.1,0.1,0,-260.57599999999974,0,23,0,189.62727272727412,184.0,1.1309874476164996
723,0,0.4,0.2,0.1,0,-254.63599999999974,0,23,0,270.87945454545434,200.0,1.1906231211026272
724,0,0.4,0.3,0.1,0,296.73800000000017,1,23,16,1386.8999999999469,400.0,0.28667726048459286
725,0,0.4,0.4,0.1,0,1025.3239999999992,1,23,23,1956.0000000001148,400.0,0.5876483168742663
726,0,0.4,0.5,0.1,0,1087.2599999999984,1,23,23,2168.0000000000205,400.0,0.7768348987011029
727,0,0.4,0.6,0.1,0,-261.1119999999996,0,23,0,318.40000000000106,188.0,1.1289928487099838
728,0,0.4,0.7,0.1,0,-262.1679999999998,0,23,0,299.5178181818189,184.0,1.1308222517247284
729,0,0.4,0.8,0.1,0,-262.3239999999997,0,23,0,279.5316363636381,180.0,1.1305376340173312
730,0,0.4,1.0,0.1,0,-261.4799999999996,0,23,0,286.23636363636547,178.0,1.1276315826818242
731,0,0.42,0.0,0.1,0,-258.5599999999998,0,23,0,153.20105184072037,178.0,1.1249456602856611
732,0,0.42,0.1,0.1,0,-262.3279999999997,0,23,0,188.85327272727386,184.0,1.1349006369980164
733,0,0.42,0.2,0.1,0,-252.29199999999975,0,23,0,281.2479999999997,202.0,1.1864060795347988
734,0,0.42,0.3,0.1,0,-213.7399999999998,0,23,0,420.06000000000347,224.0,1.3915401699878078
735,0,0.42,0.4,0.1,0,942.9940000000028,1,23,23,1955.5600000001284,400.0,0.5692744110148997
736,0,0.42,0.5,0.1,0,1083.9199999999983,1,23,23,2214.100000000016,400.0,0.9074086377778288
737,0,0.42,0.6,0.1,0,-262.0839999999996,0,23,0,329.2000000000012,190.0,1.1297681060322788
738,0,0.42,0.7,0.1,0,-260.15199999999976,0,23,0,291.6509090909108,180.0,1.126708321036239
739,0,0.42,0.8,0.1,0,-261.15599999999955,0,23,0,276.47236363636557,178.0,1.1279385267381714
740,0,0.42,1.0,0.1,0,-258.4199999999997,0,23,0,285.6980165289277,176.0,1.125133554702097
741,0,0.44,0.0,0.1,0,-258.5799999999998,0,23,0,154.04072126220817,178.0,1.1249699479579136
742,0,0.44,0.1,0.1,0,-263.13999999999976,0,23,0,189.44418181818222,184.0,1.1354299535503884
743,0,0.44,0.2,0.1,0,-258.42799999999977,0,23,0,258.7090909090913,196.0,1.1771383167215947
744,0,0.44,0.3,0.1,0,-235.31399999999982,0,23,0,353.4572727272751,206.0,1.3974108218388115
745,0,0.44,0.4,0.1,0,862.0699999999989,1,23,23,1956.2800000001278,400.0,0.5546015088182945
746,0,0.44,0.5,0.1,0,1084.3799999999944,1,23,23,2262.2000000000135,400.0,0.9641128680380434
747,0,0.44,0.6,0.1,0,1053.5459999999898,1,23,23,2421.159999999899,400.0,0.3587958690145514
748,0,0.44,0.7,0.1,0,-260.5279999999997,0,23,0,319.49090909090756,184.0,1.1272176640796654
749,0,0.44,0.8,0.1,0,-261.2479999999996,0,23,0,305.7600000000018,182.0,1.1293851111308915
750,0,0.44,1.0,0.1,0,-261.49599999999964,0,23,0,283.1723636363656,178.0,1.1295959164563705
751,0,0.46,0.0,0.1,0,-258.65999999999974,0,23,0,154.88039068369616,178.0,1.1251129996989855
752,0,0.46,0.1,0.1,0,-263.7659999999998,0,23,0,188.1803636363645,184.0,1.1340185047154758
753,0,0.46,0.2,0.1,0,-260.42599999999976,0,23,0,258.73999999999944,196.0,1.1372250088017384
754,0,0.46,0.3,0.1,0,-216.2199999999998,0,23,0,423.00000000000284,222.0,1.2469764460919013
755,0,0.46,0.4,0.1,0,-98.93199999999969,0,23,0,824.2199999999914,302.0,-19.356892674833734
756,0,0.46,0.5,0.1,0,1093.1999999999928,1,23,23,2301.79999999999,400.0,0.8066698138460278
757,0,0.46,0.6,0.1,0,1057.9859999999917,1,23,23,2463.739999999874,400.0,0.5137248716130874
758,0,0.46,0.7,0.1,0,-261.52399999999983,0,23,0,349.78,190.0,1.1297611124216864
759,0,0.46,0.8,0.1,0,-260.33999999999963,0,23,0,319.3309090909078,182.0,1.1270959367840838
760,0,0.46,1.0,0.1,0,-259.3399999999997,0,23,0,287.9561983471085,176.0,1.1262295887915026
761,0,0.48,0.0,0.1,0,-259.0519999999998,0,23,0,154.90091359879727,178.0,1.1252547522427534
762,0,0.48,0.1,0.1,0,-261.5139999999997,0,23,0,187.20290909090983,182.0,1.1332773234510867
