engine,agents,sessions,motions,actions,narrative,holdsAt,memory
drools,7,1,13,145,121880432,171259,17723312
drools,7,1,34,376,140696068,140218,17949264
drools,7,1,58,640,199219790,124796,18241712
drools,7,1,100,1102,321598999,134656,18769960
drools,7,1,85,937,266220998,137666,18588808
drools,7,1,42,464,129548450,132867,18051856
drools,7,1,43,475,139769941,131272,18063536
drools,7,1,90,992,272296265,122134,18647640
drools,7,1,40,442,139182975,136044,18028168
drools,7,1,30,332,126296936,140182,17895856
drools,7,1,44,486,145791421,137802,18075320
drools,7,1,50,552,161939158,146026,18147512
drools,7,1,69,761,209527024,140426,18383872
drools,7,1,45,497,151428351,140469,18589792
drools,7,1,41,453,134409267,149524,18542584
drools,7,1,20,222,160486793,135057,18280120
drools,7,1,65,717,206311466,131554,18830976
drools,7,1,16,178,108319767,158904,18263448
drools,7,1,38,420,146323866,168381,18507448
drools,7,1,46,508,158608341,145329,18601560
drools,7,1,48,530,175258131,133691,18625072
drools,7,1,96,1058,305537900,141390,19220952
drools,7,1,79,871,273320241,135991,19020760
drools,7,1,84,926,275687607,131824,19079680
drools,7,1,66,728,213669329,142042,18850896
drools,7,1,54,596,183289516,136000,18697344
drools,7,1,5,57,61215078,182249,18170432
drools,7,1,14,156,82250209,155392,18237848
drools,7,1,11,123,70023736,158114,18202216
drools,7,1,47,519,156602434,134417,18613336
drools,7,1,2,24,40554663,168214,18170960
drools,7,1,35,387,123212709,128487,18471832
drools,7,1,12,134,83802279,163916,18213952
drools,7,1,52,574,247427718,143717,18673664
drools,7,1,61,673,263682938,144444,18779744
drools,7,1,36,398,132900784,156351,18483608
drools,7,1,72,794,408126466,132579,18938296
drools,7,1,60,662,199425673,125641,18767960
drools,7,1,98,1080,328574384,130424,19249112
drools,7,1,18,200,83922773,170529,18288312
drools,7,1,15,167,90014659,169079,18249624
drools,7,1,64,706,239104577,142517,18815176
drools,7,1,7,79,47428613,157771,18183592
drools,7,1,1,13,33222963,170039,18182664
drools,7,1,75,827,263442088,128511,18973728
drools,7,1,24,266,112767478,128812,18327280
drools,7,1,95,1047,315734520,133654,19209192
drools,7,1,39,431,132073368,126489,18519304
drools,7,1,29,321,112172152,133429,18386864
drools,7,1,32,354,134198511,139021,18422248
drools,7,1,28,310,123675540,149849,18375240
drools,7,1,91,1003,296325657,134564,19162152
drools,7,1,82,904,273976796,126883,19056168
drools,7,1,49,541,158929346,132194,18638504
drools,7,1,8,90,58337081,180957,18196224
drools,7,1,59,651,212879568,133229,18756296
drools,7,1,81,893,241104504,138394,19044384
drools,7,1,56,618,180730500,136062,18720976
drools,7,1,68,750,247153565,131561,18874528
drools,7,1,67,739,228605820,123499,18862760
drools,7,1,6,68,53471417,171964,18178560
drools,7,1,70,772,248975244,111476,18914736
drools,7,1,25,277,96653780,141917,18339856
drools,7,1,37,409,124333118,149214,18495592
drools,7,1,86,948,284254526,131452,19103208
drools,7,1,31,343,118381422,134202,18410432
drools,7,1,4,46,48159014,172947,18164400
drools,7,1,21,233,92638605,124132,18291976
drools,7,1,51,563,168092419,136019,18662056
drools,7,1,77,849,250173085,129690,18997376
drools,7,1,17,189,81971204,167992,18276320
drools,7,1,33,365,120898326,128906,18440112
drools,7,1,93,1025,399204883,125894,19185712
drools,7,1,23,255,153857638,132580,18315440
drools,7,1,27,299,117922106,146024,18363456
drools,7,1,76,838,306490764,130014,18985600
drools,7,1,78,860,247664909,128952,19009160
drools,7,1,3,35,43791983,160794,18170480
drools,7,1,55,607,175856657,116492,18709112
drools,7,1,83,915,268931950,130502,19067944
drools,7,1,19,211,90502834,189536,18296256
drools,7,1,88,970,300947231,134569,19126832
drools,7,1,99,1091,305453149,132152,19260960
drools,7,1,80,882,251655638,131809,19032616
drools,7,1,74,816,227734115,107834,18961832
drools,7,1,57,629,196504730,142662,18732712
drools,7,1,87,959,277582079,123942,19115136
drools,7,1,83,915,274861555,115326,19067888
drools,7,1,51,563,162934377,134667,18662064
drools,7,1,18,200,81856394,168681,18288408
drools,7,1,9,101,66444871,181727,18210128
drools,7,1,13,145,73215008,182964,18226152
drools,7,1,80,882,251328028,115824,19032608
drools,7,1,85,937,279500847,134481,19091448
drools,7,1,4,46,47618689,174807,18164432
drools,7,1,40,442,119403125,107397,18530976
drools,7,1,75,827,218981036,130932,18973688
drools,7,1,99,1091,317518252,127293,19260968
drools,7,1,71,783,216745568,141956,18926600
drools,7,1,79,871,235222182,114369,19020840
drools,7,1,49,541,154516143,113837,18638592
drools,7,1,92,1014,269528301,111624,19173928
drools,7,1,30,332,108759117,122310,18398696
drools,7,1,60,662,189367882,119976,18768072
drools,7,1,72,794,243216956,122060,18938280
drools,7,1,44,486,140684416,106980,18578128
drools,7,1,39,431,116586179,120575,18519216
drools,7,1,88,970,292656009,135377,19126832
drools,7,1,63,695,190017794,141784,18803456
drools,7,1,81,893,269943773,139721,19044392
drools,7,1,5,57,49839021,162134,18170552
drools,7,1,24,266,96205227,105892,18327272
drools,7,1,8,90,57051613,152971,18196168
drools,7,1,2,24,38349519,153234,18170968
drools,7,1,89,981,257697076,111462,19138496
drools,7,1,98,1080,313587601,142684,19249200
drools,7,1,61,673,183072940,113334,18779824
drools,7,1,52,574,178620523,113282,18673928
drools,7,1,12,134,73883997,186859,18214000
drools,7,1,35,387,120155454,125937,18471952
drools,7,1,22,244,86386877,135992,18303712
drools,7,1,91,1003,323834780,141664,19162104
drools,7,1,37,409,129551140,141262,18495592
drools,7,1,43,475,141215080,139809,18566312
drools,7,1,84,926,263535543,130806,19079720
drools,7,1,32,354,106065101,141794,18422256
drools,7,1,27,299,106373583,134767,18363304
drools,7,1,59,651,195758783,125364,18756264
drools,7,1,97,1069,325281759,123744,19237448
drools,7,1,78,860,234492754,128349,19009064
drools,7,1,65,717,195472866,132389,18831104
drools,7,1,76,838,223629367,126274,18985472
drools,7,1,47,519,149374266,133490,18613320
drools,7,1,15,167,76507436,181747,18249704
drools,7,1,70,772,238428266,128484,18914816
drools,7,1,64,706,192221568,131504,18815080
drools,7,1,1,13,33589061,176107,18182856
drools,7,1,58,640,192764257,127697,18744392
drools,7,1,7,79,55609444,170786,18183696
drools,7,1,42,464,133566765,117167,18554624
drools,7,1,10,112,58843341,147889,18190688
drools,7,1,36,398,114604817,143412,18483688
drools,7,1,77,849,289929746,123089,18997320
drools,7,1,69,761,201369213,142031,18886304
drools,7,1,56,618,172556279,132680,18720872
drools,7,1,73,805,225425367,144232,18950056
drools,7,1,21,233,100158090,134772,18291872
drools,7,1,6,68,53272125,183144,18178568
drools,7,1,53,585,173749583,137297,18685520
drools,7,1,95,1047,306098270,143417,19209352
drools,7,1,94,1036,299252873,124214,19197568
drools,7,1,26,288,108683115,133662,18351496
drools,7,1,74,816,231960511,122649,18961920
drools,7,1,31,343,110832068,134389,18410416
drools,7,1,34,376,120726677,133932,18451944
drools,7,1,93,1025,284333427,135169,19185600
drools,7,1,62,684,209352135,144197,18791592
drools,7,1,16,178,82096510,177298,18263520
drools,7,1,38,420,117373282,124337,18507472
drools,7,1,41,453,133648484,131314,18542664
drools,7,1,33,365,117560343,134634,18440200
drools,7,1,14,156,86491460,173374,18238016
drools,7,1,25,277,129565815,131529,18339816
drools,7,1,67,739,213183145,131396,18862752
drools,7,1,50,552,159977398,141629,18650272
drools,7,1,90,992,266825456,141266,19150368
drools,7,1,54,596,160090526,130354,18697344
drools,7,1,46,508,151247038,132826,18601672
drools,7,1,55,607,169680234,136664,18709152
drools,7,1,82,904,250162460,135697,19056112
drools,7,1,96,1058,279497103,116785,19221032
drools,7,1,100,1102,352861865,128277,19272832
drools,7,1,29,321,111397380,120004,18386920
drools,7,1,3,35,43291385,171766,18170568
drools,7,1,68,750,216903170,137376,18874480
drools,7,1,48,530,153696647,124159,18625184
drools,7,1,11,123,68043553,182562,18202240
drools,7,1,45,497,133594112,117924,18589816
drools,7,1,20,222,93920173,130559,18280104
drools,7,1,66,728,209960110,130090,18851080
drools,7,1,23,255,96915312,129904,18315496
drools,7,1,19,211,86928886,190516,19638528
drools,7,1,86,948,281657652,111716,18600664
drools,7,1,28,310,107095281,118684,17872344
drools,7,1,17,189,80137829,174589,17773624
drools,7,1,30,332,154381368,150512,17895944
drools,7,1,79,871,232406825,124081,18518048
drools,7,1,91,1003,303005106,135316,18659456
drools,7,1,83,915,259535380,131804,18565248
drools,7,1,99,1091,328787797,131924,18758360
drools,7,1,5,57,50408824,180961,17667768
drools,7,1,96,1058,296201490,143784,18718336
drools,7,1,10,112,65655400,162634,17688032
drools,7,1,17,189,82569581,181831,17773624
drools,7,1,78,860,234409899,142559,18506360
drools,7,1,2,24,40293959,168599,17668408
drools,7,1,89,981,298954993,117625,18635816
drools,7,1,19,211,81637996,209612,17793704
drools,7,1,66,728,200544912,130362,18348384
drools,7,1,36,398,114354058,128609,17981032
drools,7,1,48,530,143819804,119599,18122496
drools,7,1,35,387,117911051,133537,17969248
drools,7,1,49,541,153391907,103652,18135712
drools,7,1,38,420,142320918,142209,18004696
drools,7,1,28,310,110486669,117422,17872536
drools,7,1,69,761,267419847,135144,18383616
drools,7,1,64,706,202475571,128642,18312400
drools,7,1,93,1025,290660866,126429,18683000
drools,7,1,85,937,271515417,128407,18588744
drools,7,1,97,1069,320978910,126782,18734712
drools,7,1,13,145,76815109,169434,17723544
drools,7,1,18,200,84194951,151667,17785760
drools,7,1,75,827,237686096,134654,18471048
drools,7,1,14,156,79715196,149602,17735320
drools,7,1,8,90,56931567,174374,17693624
drools,7,1,80,882,257809870,136389,18529864
drools,7,1,70,772,223392483,132534,18412120
drools,7,1,45,497,150332499,133844,18087104
drools,7,1,39,431,133580171,124900,18016504
drools,7,1,29,321,105086186,131437,17884320
drools,7,1,20,222,91550630,142199,17777416
drools,7,1,62,684,220403343,133944,18288992
drools,7,1,84,926,269527080,133286,18576928
drools,7,1,88,970,305846390,122859,18624128
drools,7,1,74,816,222345176,125570,18459088
drools,7,1,52,574,290173128,141189,18171144
drools,7,1,98,1080,302637064,143332,18746488
drools,7,1,46,508,149144244,143847,18099032
drools,7,1,61,673,185474458,134700,18277128
drools,7,1,86,948,262134384,124817,18600664
drools,7,1,58,640,179528728,132859,18241792
drools,7,1,59,651,189263275,122559,18253504
drools,7,1,16,178,78269608,165367,17760920
drools,7,1,90,992,291151666,138209,18647720
drools,7,1,51,563,182098684,136346,18159448
drools,7,1,32,354,125876569,130657,17919512
drools,7,1,33,365,118257051,133327,17937568
drools,7,1,9,101,86188751,166742,17707432
drools,7,1,47,519,149713920,134612,18110568
drools,7,1,82,904,257778087,131475,18553472
drools,7,1,31,343,110802890,127379,17907816
drools,7,1,6,68,52972661,180119,17675952
drools,7,1,44,486,147200310,124306,18075392
drools,7,1,40,442,133849044,127994,18028384
drools,7,1,94,1036,333334866,140079,18694784
drools,7,1,100,1102,327061141,115909,18770056
drools,7,1,41,453,150438982,132287,18040064
drools,7,1,27,299,102946940,130699,17860616
drools,7,1,26,288,100839800,146897,17848888
drools,7,1,76,838,231661731,149231,18483104
drools,7,1,55,607,170631310,118009,18709168
drools,7,1,3,35,76273804,155706,18170480
drools,7,1,87,959,291461372,145706,19115064
drools,7,1,81,893,266870106,134069,19044400
drools,7,1,50,552,172858159,117046,18650232
drools,7,1,1,13,34251336,179306,18182872
drools,7,1,23,255,95304423,128999,18315448
drools,7,1,57,629,181928810,138366,18732816
drools,7,1,21,233,90288358,146427,18291888
drools,7,1,73,805,236131711,122351,18950064
drools,7,1,56,618,191880929,128695,18721040
drools,7,1,25,277,102042873,126779,18339816
drools,7,1,72,794,227038009,124137,18938280
drools,7,1,24,266,118071120,124509,18327312
drools,7,1,12,134,72105086,162924,18214000
drools,7,1,63,695,195577623,142727,18803320
drools,7,1,95,1047,306885120,139342,19209256
drools,7,1,68,750,257002702,145109,18874544
drools,7,1,71,783,224873708,119049,18926520
drools,7,1,4,46,42303397,151741,18164496
drools,7,1,65,717,197451194,131467,18831064
drools,7,1,37,409,242483487,139667,18495600
drools,7,1,77,849,256222584,149661,18997328
drools,7,1,42,464,270262482,135351,18554552
drools,7,1,60,662,195473837,130981,18768040
drools,7,1,92,1014,286173135,141942,19173848
drools,7,1,34,376,136730126,128292,18452040
drools,7,1,53,585,170775811,132439,18685576
drools,7,1,7,79,56448454,196089,18183608
drools,7,1,22,244,93392743,139207,18303760
drools,7,1,15,167,81586843,169131,18249720
drools,7,1,54,596,170605400,130850,18697328
drools,7,1,43,475,152006694,140861,18566312
drools,7,1,67,739,205712785,129614,18862760
drools,7,1,11,123,67603638,170600,18202392
drools,7,1,49,541,346328977,381909,15495328
drools,7,1,64,706,327923330,163017,15714608
drools,7,1,35,387,152745397,167568,15333664
drools,7,1,73,805,331795597,160678,15817936
drools,7,1,93,1025,309697109,168188,16056352
drools,7,1,19,211,95778255,270041,16546048
drools,7,1,13,145,79225071,175610,15661712
drools,7,1,14,156,100548381,202982,15675120
drools,7,1,15,167,94867898,173290,15687120
drools,7,1,83,915,272961240,139784,16505960
drools,7,1,84,926,271032393,130796,17022352
drools,7,1,74,816,219585951,181232,16905856
drools,7,1,77,849,231112157,127413,16942216
drools,7,1,28,310,118787791,178164,16320272
drools,7,1,88,970,322446600,170573,17072400
drools,7,1,26,288,120519669,140358,16300184
drools,7,1,25,277,91275885,182035,16288480
drools,7,1,61,673,181150431,142804,16728744
drools,7,1,17,189,107371239,228540,16226344
drools,7,1,71,783,183652768,132756,16876584
drools,7,1,79,871,297232469,132384,16972128
drools,7,1,57,629,185202790,133516,16684536
drools,7,1,11,123,55470004,203306,16154968
drools,7,1,66,728,187922320,138497,16803960
drools,7,1,92,1014,228123403,135128,17127040
drools,7,1,68,750,189266474,101412,16828440
drools,7,1,48,530,128476925,145044,16579648
drools,7,1,99,1091,261092223,147388,17215736
drools,7,1,55,607,161443835,153860,16664248
drools,7,1,20,222,70563185,137601,16235288
drools,7,1,37,409,120364811,134696,16451872
drools,7,1,39,431,96515542,147250,16475216
drools,7,1,8,90,50686619,188248,16163496
drools,7,1,85,937,214405515,102612,17059064
drools,7,1,75,827,219790491,169725,16941920
drools,7,1,59,651,144538314,139188,16725208
drools,7,1,21,233,65684279,137704,16260776
drools,7,1,72,794,221688830,157770,16907120
drools,7,1,12,134,55828222,157163,16182936
drools,7,1,2,24,43741184,153390,16140048
drools,7,1,18,200,66558569,155538,16257432
drools,7,1,58,640,152120077,138509,16714048
drools,7,1,47,519,122454885,128368,16582976
drools,7,1,34,376,91248380,141784,16414320
drools,7,1,82,904,196698863,161718,17018704
drools,7,1,80,882,211142048,132489,16995256
drools,7,1,1,13,27061739,176167,16820280
drools,7,1,33,365,98962558,155013,16403400
drools,7,1,30,332,86558909,141598,16361912
drools,7,1,90,992,264929783,125444,17114648
drools,7,1,100,1102,266784008,142388,17235960
drools,7,1,91,1003,226418649,153296,17125808
drools,7,1,86,948,203451738,147661,17066776
drools,7,1,54,596,143267328,132204,16660952
drools,7,1,53,585,135703746,145095,16649272
drools,7,1,60,662,166709323,143606,16731832
drools,7,1,96,1058,236979573,138710,17184832
drools,7,1,7,79,37931338,158337,16149104
drools,7,1,69,761,178008578,137906,16851784
drools,7,1,32,354,91551379,143165,16387888
drools,7,1,98,1080,285339569,148591,17214880
drools,7,1,6,68,36228032,177012,16144688
drools,7,1,27,299,86194290,136818,16329984
drools,7,1,81,893,213813171,143663,17010960
drools,7,1,42,464,100544019,132616,16521232
drools,7,1,76,838,190313719,133657,16952856
drools,7,1,10,112,54388693,153918,16157984
drools,7,1,89,981,223863229,102800,17106024
drools,7,1,43,475,138205889,129054,16533640
drools,7,1,70,772,180973730,116784,16882160
drools,7,1,44,486,143262803,120312,16545624
drools,7,1,5,57,34336949,179042,16138056
drools,7,1,22,244,77236173,133131,16271256
drools,7,1,46,508,132914465,132701,16569440
drools,7,1,4,46,36690211,169233,16132256
drools,7,1,41,453,98854380,140958,16511200
drools,7,1,63,695,167885760,142111,16771776
drools,7,1,78,860,197600674,134511,16977624
drools,7,1,51,563,142770026,127211,16630600
drools,7,1,95,1047,259541267,141526,17179472
drools,7,1,67,739,167908297,133001,16832976
drools,7,1,56,618,162671291,139101,16691640
drools,7,1,52,574,133425697,138854,16644536
drools,7,1,9,101,44584628,166887,19367992
drools,7,1,3,35,42658818,164013,16141968
drools,7,1,97,1069,253523632,151023,17209352
drools,7,1,94,1036,219741249,126569,17169752
drools,7,1,16,178,53705532,156725,16235896
drools,7,1,62,684,154672833,125894,16763864
drools,7,1,36,398,88475169,127659,16455912
drools,7,1,29,321,92626076,136451,16359224
drools,7,1,38,420,90393135,157520,16480808
drools,7,1,45,497,106885110,124796,16563288
drools,7,1,87,959,218050635,129134,17088568
drools,7,1,65,717,159433960,158898,16804448
drools,7,1,50,552,122262855,127756,16623856
drools,7,1,23,255,74946413,134724,16289072
drools,7,1,40,442,105707270,145171,16504984
drools,7,1,31,343,93938792,141813,16384472
drools,7,1,24,266,66553249,144193,16301336
drools,7,1,6,68,38047962,144363,16152664
drools,7,1,17,189,59341508,153736,16250288
drools,7,1,100,1102,292842057,133729,17246896
drools,7,1,59,651,144168596,194127,16730344
drools,7,1,42,464,123582829,156073,16528656
drools,7,1,76,838,176213943,133593,16959912
drools,7,1,86,948,211906764,125456,17579992
drools,7,1,53,585,129992756,154878,17162368
drools,7,1,87,959,283518949,128533,17591856
drools,7,1,72,794,202218507,151633,17415080
drools,7,1,49,541,138249929,121671,17115408
drools,7,1,27,299,74137901,125894,16840176
drools,7,1,56,618,163531264,135173,17270752
drools,7,1,5,57,32879369,146531,16651008
drools,7,1,29,321,98256798,129771,16864120
drools,7,1,66,728,160028174,119162,17329792
drools,7,1,88,970,220614169,91224,17605560
drools,7,1,85,937,220192494,85900,17570296
drools,7,1,3,35,38200551,147740,16649512
drools,7,1,75,827,226361580,87645,17453016
drools,7,1,32,354,92044501,97682,16901440
drools,7,1,99,1091,270553698,92802,17740104
drools,7,1,45,497,105885508,83488,17069056
drools,7,1,89,981,231361728,97739,17617728
drools,7,1,80,882,230209637,93713,17511904
drools,7,1,34,376,100553206,85092,16931144
drools,7,1,9,101,43748310,112169,16689328
drools,7,1,57,629,147993718,87253,17211816
drools,7,1,68,750,158808095,81105,17353728
drools,7,1,43,475,109527062,100970,17045496
drools,7,1,40,442,101349805,91122,17010120
drools,7,1,23,255,68909572,94119,16794696
drools,7,1,31,343,82881745,87650,16890176
drools,7,1,77,849,187659911,85462,17477104
drools,7,1,25,277,68342300,95935,16820048
drools,7,1,19,211,65999632,170875,19461080
drools,7,1,79,871,209002513,81487,17501024
drools,7,1,47,519,123293050,84405,17094576
drools,7,1,30,332,87616849,88265,16879672
drools,7,1,74,816,195394303,95233,17442904
drools,7,1,10,112,41595016,134023,16671936
drools,7,1,62,684,141976012,96870,17272936
drools,7,1,94,1036,273476968,82550,17678824
drools,7,1,83,915,214899476,90942,17549384
drools,7,1,15,167,73515048,163077,16731368
drools,7,1,37,409,101332123,77636,16977168
drools,7,1,65,717,285485598,96929,17312624
drools,7,1,70,772,178654039,114152,17396392
drools,7,1,98,1080,254943059,89417,17730704
drools,7,1,24,266,64747611,81680,16808848
drools,7,1,2,24,30165421,107399,16652768
drools,7,1,35,387,90796767,97629,16953488
drools,7,1,26,288,68632918,102995,16833736
drools,7,1,63,695,145345326,93649,17285360
drools,7,1,91,1003,217121764,83700,17644208
drools,7,1,20,222,74977768,91630,16762096
drools,7,1,50,552,112865684,99020,17132336
drools,7,1,92,1014,265106106,95553,17655976
drools,7,1,69,761,176801002,97634,17368456
drools,7,1,51,563,120821654,80517,17144192
drools,7,1,81,893,203414798,97974,17526440
drools,7,1,71,783,174952100,91783,17408512
drools,7,1,52,574,128003125,101395,17155832
drools,7,1,4,46,35775648,133016,16646632
drools,7,1,95,1047,247436155,111644,17691336
drools,7,1,54,596,145168819,97610,17179336
drools,7,1,21,233,68191229,98415,16773920
drools,7,1,22,244,82340264,95555,16785776
drools,7,1,78,860,185752391,100252,17491200
drools,7,1,96,1058,290532560,99707,17703024
drools,7,1,18,200,70298459,166085,16770504
drools,7,1,84,926,210559811,106777,17561704
drools,7,1,64,706,182280722,92110,17297200
drools,7,1,73,805,214093877,89580,17432104
drools,7,1,41,453,127738668,97299,17024928
drools,7,1,55,607,190258637,90840,17191328
drools,7,1,93,1025,245185761,96515,17667832
drools,7,1,67,739,192543997,84297,17345304
drools,7,1,82,904,217583860,88547,17539088
drools,7,1,39,431,104383387,91572,17002088
drools,7,1,36,398,87396588,94153,16966520
drools,7,1,8,90,60298000,129816,16679208
drools,7,1,7,79,36214821,105390,16666488
drools,7,1,33,365,87601921,92447,16923056
drools,7,1,13,145,64465996,110669,16709464
drools,7,1,14,156,49959658,125766,16721744
drools,7,1,60,662,137986800,95173,17251824
drools,7,1,46,508,122014913,97192,17085352
drools,7,1,58,640,145455924,101547,17228352
drools,7,1,12,134,49573869,137854,16697864
drools,7,1,97,1069,252881800,88973,17721152
drools,7,1,1,13,45581627,106597,16666536
drools,7,1,48,530,116416806,104912,17109064
drools,7,1,44,486,113776816,98529,17061864
drools,7,1,11,123,46135684,101444,16686016
drools,7,1,28,310,69773640,90962,16859016
drools,7,1,90,992,236275082,97358,17634088
drools,7,1,61,673,155469756,96528,17263592
drools,7,1,38,420,91569322,87893,16992560
drools,7,1,16,178,64096203,126659,16748560
drools,7,1,66,728,158203187,90505,17336688
drools,7,1,1,13,25521994,87297,16668320
drools,7,1,87,959,245982269,110069,17600664
drools,7,1,25,277,64865039,87690,16825328
drools,7,1,56,618,143181067,98092,17206552
drools,7,1,40,442,94244148,85377,17016600
drools,7,1,100,1102,244069625,83000,17758352
drools,7,1,52,574,123728275,99960,17159352
drools,7,1,31,343,82668188,120094,16896096
drools,7,1,46,508,110096629,82490,17087264
drools,7,1,28,310,94677915,101612,16860712
drools,7,1,22,244,71329006,99530,16789432
drools,7,1,93,1025,232201404,87350,17671272
drools,7,1,38,420,110228075,94465,16993048
drools,7,1,79,871,229308957,94834,17506720
drools,7,1,15,167,49693549,103405,16735568
drools,7,1,82,904,220970704,94252,17542136
drools,7,1,91,1003,219631489,62668,17647976
drools,7,1,19,211,66153984,147791,19019776
drools,7,1,88,970,218774652,81118,17613176
drools,7,1,71,783,162661927,103802,17412896
drools,7,1,68,750,172323811,116739,17360936
drools,7,1,75,827,188750317,65888,17460144
drools,7,1,64,706,194694759,95894,17301448
drools,7,1,58,640,163367031,95475,17230888
drools,7,1,84,926,208510186,88445,17566112
drools,7,1,70,772,178200761,84650,17401072
drools,7,1,57,629,145763267,109621,17219200
drools,7,1,34,376,95864171,96072,16938280
drools,7,1,14,156,49172865,127167,16724328
drools,7,1,95,1047,231235884,95223,17695560
drools,7,1,36,398,108460459,95714,16970176
drools,7,1,94,1036,251317942,96065,17683976
drools,7,1,55,607,124641307,95004,17195168
drools,7,1,65,717,148999830,91362,17317088
drools,7,1,24,266,97838611,93555,16813296
drools,7,1,23,255,93053987,58846,16801632
drools,7,1,42,464,115883204,84177,17040680
drools,7,1,30,332,82392803,82060,16884840
drools,7,1,89,981,215146035,110695,17624744
drools,7,1,18,200,72548785,104739,16774608
drools,7,1,90,992,259122209,134391,17636608
drools,7,1,21,233,71451371,100782,16777976
drools,7,1,33,365,95602349,113694,16926216
drools,7,1,73,805,184821838,100775,17436136
drools,7,1,44,486,144529978,93992,17064424
drools,7,1,83,915,230632618,89502,17554184
drools,7,1,45,497,110359935,90945,17076192
drools,7,1,98,1080,236336853,108714,17735424
drools,7,1,72,794,210976872,103926,17424464
drools,7,1,3,35,32141431,130169,16657608
drools,7,1,11,123,54887727,125951,16689384
drools,7,1,50,552,113553384,98943,17138152
drools,7,1,78,860,195088059,121239,17496936
drools,7,1,4,46,39787251,113891,16652464
drools,7,1,99,1091,250065110,91600,17748872
drools,7,1,97,1069,250467078,98825,17725360
drools,7,1,17,189,65190783,116257,16764272
drools,7,1,62,684,170771312,96155,17279712
drools,7,1,20,222,65144569,94967,16768272
drools,7,1,51,563,161104314,87987,17150080
drools,7,1,49,541,125495828,113071,17126672
drools,7,1,41,453,117440147,96482,17030832
drools,7,1,39,431,111738903,115586,17007376
drools,7,1,29,321,83125103,95382,16874992
drools,7,1,5,57,40312329,121906,16658544
drools,7,1,10,112,44246356,107207,16678872
drools,7,1,86,948,200542851,104251,17591304
drools,7,1,60,662,140482575,114352,17256128
drools,7,1,67,739,178282548,95567,17350840
drools,7,1,85,937,197944192,82358,17579576
drools,7,1,35,387,90926449,98067,16959904
drools,7,1,81,893,201336895,132296,17532472
drools,7,1,48,530,108631793,91903,17113264
drools,7,1,12,134,50756773,116122,16702008
drools,7,1,7,79,47019845,113785,16671688
drools,7,1,47,519,109849855,109004,17101536
drools,7,1,96,1058,260348435,84862,17709104
drools,7,1,80,882,209329412,105527,17520696
drools,7,1,92,1014,243118897,97304,17662104
drools,7,1,61,673,162472276,92352,17267984
drools,7,1,37,409,95309072,105162,16983616
drools,7,1,8,90,47624870,125217,16684296
drools,7,1,77,849,185588958,97720,17485400
drools,7,1,26,288,83344569,79860,16839768
drools,7,1,53,585,132585754,94895,17173688
drools,7,1,54,596,136270895,98624,17185464
drools,7,1,32,354,94073590,82058,16910424
drools,7,1,2,24,27260956,114279,16659280
drools,7,1,63,695,168421804,98430,17291448
drools,7,1,74,816,222037815,86983,17449856
drools,7,1,16,178,55350640,111694,16751616
drools,7,1,59,651,138294181,95050,17244384
drools,7,1,69,761,166507681,94617,17374384
drools,7,1,6,68,38632685,136554,16666632
drools,7,1,43,475,103970212,91748,17054384
drools,7,1,27,299,78415352,105026,16851536
drools,7,1,13,145,56565207,118309,16714176
drools,7,1,76,838,204150984,93488,17473680
drools,7,1,9,101,46046542,120334,16698152
drools,7,1,34,376,80675817,98524,16940024
drools,7,1,23,255,68131848,93740,16803576
drools,7,1,22,244,67466912,103114,16791888
drools,7,1,60,662,150545274,110774,17256120
drools,7,1,67,739,160837685,94267,17350840
drools,7,1,65,717,163178825,93993,17319088
drools,7,1,97,1069,292795338,101700,17725440
drools,7,1,91,1003,236853694,112844,17650320
drools,7,1,98,1080,241845665,89378,17737216
drools,7,1,87,959,308524578,151331,17603128
drools,7,1,96,1058,263327173,88540,17709072
drools,7,1,84,926,213711145,88185,17567792
drools,7,1,58,640,148656759,110140,17232560
drools,7,1,24,266,64767333,119262,16815304
drools,7,1,28,310,71753343,86415,16863320
drools,7,1,40,442,134320658,83653,17019016
drools,7,1,94,1036,221351067,111401,17685648
drools,7,1,55,607,137987353,106197,17197240
drools,7,1,36,398,101894767,90747,16971832
drools,7,1,27,299,79783089,82325,16851512
drools,7,1,31,343,88277537,83907,16898616
drools,7,1,29,321,80051676,101082,16875064
drools,7,1,39,431,92339832,99857,17007296
drools,7,1,88,970,242312088,96857,17614968
drools,7,1,77,849,221931548,92924,17485472
drools,7,1,90,992,221708867,87182,17638616
drools,7,1,95,1047,228377031,109544,17697496
drools,7,1,45,497,119846873,106117,17078000
drools,7,1,89,981,243437704,99507,17626736
drools,7,1,54,596,166306406,99527,17185464
drools,7,1,1,13,28906575,111216,16670864
drools,7,1,17,189,70532167,109409,16764504
drools,7,1,70,772,241580940,104747,17402968
drools,7,1,9,101,50267649,146461,16699112
drools,7,1,92,1014,258127043,109315,17662904
drools,7,1,79,871,201307541,95142,17509912
drools,7,1,76,838,198473124,105187,17474496
drools,7,1,38,420,117425929,110147,16996368
drools,7,1,3,35,32848057,106287,16659776
drools,7,1,41,453,102167701,94077,17032016
drools,7,1,25,277,67026101,104202,16829032
drools,7,1,30,332,81484114,97837,16887968
drools,7,1,78,860,225997116,114547,17498424
drools,7,1,62,684,165163942,86929,17280864
drools,7,1,99,1091,257878788,124797,17750224
drools,7,1,74,816,208273238,110082,17451040
drools,7,1,93,1025,248858911,103185,17674960
